,Violentcrime,POPESTIMATE,PerCapitaInc,PovertyAllAgesPct,Immigration_Rate_2000_2010,Ed1LessThanHSPct,Ed3SomeCollegePct,Ed5CollegePlusPct,OwnHomePct,NumUnemployed2019,Housing_Units,Tier_1,Tier_2,Tier_3,Tier_4,male_officer,female_officer,DiversityIndex,BlackorAfricanAmericanalonepercent2013,AmericanIndianandAlaskaNativealonepercent2013,Asianalonepercent2013,NativeHawaiianandOtherPacificIslanderalonepercent,TwoorMoreRacespercent2013,HispanicorLatinopercent2013,WhitealonenotHispanicorLatinopercent2013,AGE0_24,AGE25_44,AGE45_64,AGE64
0,73.0,-0.10482571934981608,0.44121830931326556,-0.2040094215294855,-0.6977684824640141,-0.33707722004803214,-0.45211125593297524,0.7495169032238161,0.3975035985538517,-0.17076900595506558,-0.12232430686422505,1.2057156693025783,1.2587655829543192,0.5464128785530309,1.5403454656277067,-0.24504855949713908,-0.2151398984749163,0.5936373393240075,0.7904710421450561,-0.23646742423705538,0.008661897301145863,0.13240206208036065,-0.0604280574505284,-0.44912936696305644,-0.1864662918981033,-0.5146528219914115,-0.38751753103237807,-0.3717680701192384,-0.617250317309136
1,127.0,0.6099232251564268,0.7551465272922583,-0.9035157178316376,0.2715007275829385,-0.5856998143711822,-0.0077215388007297985,1.1654063705611621,0.2233818161853515,0.23230234876635356,0.724850570076606,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,0.3441717895313585,1.008172836084896,0.2676756301175669,0.07280953004093912,0.10619853408980122,-0.2029270268725912,-0.11310279319419325,0.13240206208036065,-0.24494120997122545,-0.30519089102954716,0.2097489394578326,2.5575870309114954,1.7785522874502346,2.8634688057866127,4.837434108557774
2,0.0,-0.24937901838605372,-1.1315089127081985,1.1950031710748186,-0.4839950538099089,0.5277422839723108,-0.9184296782603966,-1.0930251389739187,0.42187182005250745,-0.2638974056018917,-0.2613547100533613,-1.3973996128030868,-1.297103621013842,-0.6390982977947679,-0.8520018865649898,-0.2893747181833204,-0.2708493825432797,0.6234247779084936,1.074943882572522,-0.2532376229192875,-0.53927920992788,0.13240206208036065,-0.7984806675333167,-0.4945836225210068,-0.25800515311514804,-1.2822890240171916,-0.8994062152450566,-0.9850860973178956,-1.3586079989572761
3,394.0,-0.10577143807794954,-0.7102518774409209,-0.3089353659748086,0.5708863485368671,1.0079643973292043,-0.15021631981699934,-0.9618106769142395,0.906999677660204,-0.1786682898536803,-0.11021012709171826,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,-0.06371427396276103,-0.14086058638376503,-0.3674513317442974,-0.4858125122051947,-0.21969722555482332,-0.4783968646802104,0.13240206208036065,-0.6139675150126195,0.005413188616446623,0.4683894377040691,-0.5350121209252711,-0.4688601207120408,-0.36736645836289494,-0.4206747418726248
4,23.0,0.10969927910601265,-0.358775718589509,0.7927870507010811,-0.2570925762432902,0.39428393750869284,1.0637004246037334,-0.35614721354515505,-0.34267524869328025,0.020684690640306785,0.1859714731962623,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,0.3441717895313585,0.31104324947495365,-0.029441618247038143,0.7739481147155653,0.9826824208122626,-0.23646742423705538,-0.17398513844186278,0.13240206208036065,-0.15268463371087682,-0.38852369288578936,-0.34054999298096816,0.5241168991168036,0.2839888694872639,0.44133340514120306,0.8082523924885817
5,151.0,-0.1579506074180419,-0.3750636381460379,0.40805858773489756,0.14558680394703397,0.6859272702096321,-1.367859449791381,-0.7891412843591644,0.39131006248486433,-0.20735516295917583,-0.15669829196871307,-1.3973996128030868,-1.297103621013842,-0.6390982977947679,-0.8520018865649898,-0.2289299563385277,-0.2337097264977041,0.26809991699286134,0.16770617526330736,-0.23646742423705538,-0.4175145194325409,0.8259366729774874,-0.6139675150126195,-0.07034390398013717,0.0776771956725209,-0.7516920025604578,-0.6241397408150906,-0.6069014576673016,-0.8687251495888672
6,88.0,0.009288454631113786,0.11597427353710538,-0.6586885141258846,-0.6378109027297121,0.027010556209081476,-0.6236505499489277,0.387399009876224,0.23514819311407797,-0.11568189455683141,-0.0172539876373495,1.2057156693025783,1.2587655829543192,0.5464128785530309,0.3441717895313585,0.0047897894613373555,-0.2151398984749163,0.7046387804928393,0.9980593311056394,-0.2532376229192875,-0.23486748368953236,0.13240206208036065,-0.24494120997122545,-0.44155365770339805,-0.2965260783858635,-0.03224807905129276,0.058003811654241205,0.1250728404430669,-0.017857648617810883
7,135.0,0.061073255432753715,-0.4686763126498773,0.443033902550005,-0.022749963652939045,0.3210200145189608,0.8319015585640159,-0.38285867679414953,-0.010899593413787564,-0.022345619017936517,0.12762150729202126,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,0.3441717895313585,0.41984382079558047,-0.12229075836097722,0.4173978574414018,0.5675058428910967,-0.21969722555482332,-0.17398513844186278,1.519471283874614,-0.24494120997122545,-0.38094798362613097,-0.043388569464015425,0.1729044285990082,0.09546723221262154,0.3687900439133836,0.6881495551389654
8,46.0,-0.23108491278677568,-1.0848740272410844,1.1075648840370496,-0.5061880066911244,1.1789911744462738,-0.2126905742265375,-1.138137258697125,-0.16042895677429536,-0.25267210743017604,-0.22403294120422995,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,-0.19669275002130493,-0.2151398984749163,-0.04021324250434857,0.12926389952986606,-0.16938662950812697,-0.4175145194325409,0.13240206208036065,-0.0604280574505284,-0.3960994021454477,0.2757848113504889,-1.1641799661672227,-0.8917318606709007,-0.9127532622521455,-1.1524179333511226
9,33.0,-0.27775058023005755,-1.1189929324173922,1.8595341525618632,-0.5729586699734475,0.4584049112044171,-0.7042678683662371,-0.7949673651405632,-0.06953207138251062,-0.26909430290361186,-0.27513458954458775,-1.3973996128030868,-1.297103621013842,-1.8246094741425667,-0.8520018865649898,-0.3498194800281131,-0.2708493825432797,1.2469167522014142,3.8274108250869183,-0.28677802028375166,-0.4783968646802104,-0.5611325488167661,-1.0752503963143625,-0.5703407151175907,-2.1510334807046223,-1.366119899968892,-1.0349038163386182,-1.1368520349049922,-1.491078492370914
10,13.0,-0.2660343886993353,-0.4679905055106551,0.51298453218022,-0.31215876327709186,1.0058551747420539,-0.2610905266925144,-0.3553714515787728,1.4770108335258063,-0.26784704755119904,-0.2616070887986219,-0.09584197175025415,-1.297103621013842,-0.6390982977947679,-0.8520018865649898,-0.20878170239026347,-0.2522795545204919,0.9917594543689071,1.4901204604936877,-0.2532376229192875,-0.17398513844186278,-0.5611325488167661,-0.6139675150126195,-0.4642807854823732,-0.6101964698759801,-1.3497321700712104,-1.0056957236735529,-1.0674638471064621,-1.3401332239256503
