yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
52482021,5248,2021,IL0560900,IL0560900,,N,N,,I,LAKE IN THE HILLS,LAKE IN THE HILLS PD ALGONQUIN,Lake in the Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28284,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,30,3,33,9,5,14,1.4,1.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52512021,5251,2021,IL0561200,IL0561200,,N,N,,I,MCHENRY,MC HENRY PD,McHenry,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,27106,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,9,45,11,21,32,1.7,2.8,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52532021,5253,2021,IL0561400,IL0561400,,N,N,,I,JOHNSBURG,JOHNSBURG POLICE DEPARTMENT JOHNSBURG,Johnsburg,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6298,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52542021,5254,2021,IL0561500,IL0561500,,N,N,,I,WOODSTOCK,WOODSTOCK PD,Woodstock,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,25122,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2006-12-01,2021-04-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52552021,5255,2021,IL0561600,IL0561600,,N,N,,I,LAKEMOOR,LAKEMOOR PD,Lakemoor,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5896,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2020-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"LAKE, MCHENRY","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52662021,5266,2021,IL0562900,IL0562900,,N,N,,I,MCHENRY COUNTY COLLEGE,MCHENRY COUNTY COLLEGE,McHenry County College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,1,7,0,0,0,0,0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52672021,5267,2021,IL0570000,IL0570000,,N,N,,I,MCLEAN,MC LEAN CO SO BLOOMINGTON,McLean,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,23375,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,51,56,107,1,32,33,2.2,6.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52682021,5268,2021,IL0570100,IL0570100,,N,N,,I,BLOOMINGTON,BLOOMINGTON PD,Bloomington,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,77166,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52692021,5269,2021,IL0570200,IL0570200,,N,N,,I,NORMAL,NORMAL PD,Normal,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,54636,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,62,1,63,6,7,13,1.2,1.4,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52702021,5270,2021,IL0570300,IL0570300,,N,N,,I,CHENOA,CHENOA PD,Chenoa,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3098,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,0,0,0,1.3,1.3,2006-12-01,2021-09-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52712021,5271,2021,IL0570500,IL0570500,,N,N,,I,LE ROY,LEROY PD,Le Roy,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3492,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,0,0,2.3,2.3,2006-12-01,2021-07-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52742021,5274,2021,IL0570800,IL0570800,,N,N,,I,COLFAX,COLFAX PD,Colfax,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1004,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-04-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52792021,5279,2021,IL0571500,IL0571500,,N,N,,I,ILLINOIS STATE UNIVERSIT,ILLINOIS STATE UNIVERSIT,Illinois State University,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52812021,5281,2021,IL0580000,IL0580000,,N,N,,I,MACON,MACON CO SO DECATUR,Macon,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,24121,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MACON,"Decatur, IL",Y,Y,Y
52832021,5283,2021,IL0580200,IL0580200,,N,N,,I,DECATUR,DECATUR PD,Decatur,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,69426,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,124,1,125,14,10,24,2.0,2.1,2006-12-01,2021-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MACON,"Decatur, IL",Y,Y,Y
52852021,5285,2021,IL0580400,IL0580400,,N,N,,I,MOUNT ZION,MOUNT ZION PD,Mount Zion,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5753,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,0,2,2,1.7,2.1,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MACON,"Decatur, IL",Y,Y,Y
52962021,5296,2021,IL0590400,IL0590400,,N,N,,I,CARLINVILLE,CARLINVILLE PD,Carlinville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5395,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,1,14,0,4,4,2.4,3.3,2006-12-01,2021-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MACOUPIN,"St. Louis, MO-IL",Y,Y,Y
53012021,5301,2021,IL0591000,IL0591000,,N,N,,I,VIRDEN,VIRDEN PD,Virden,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3280,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-07-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,"MACOUPIN, SANGAMON","St. Louis, MO-IL",Y,Y,Y
53042021,5304,2021,IL0600000,IL0600000,,N,N,,I,MADISON,MADISON CO SO EDWARDSVILLE,Madison,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,76316,23367,ILUCR0001,Illinois State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,79,44,123,5,38,43,1.1,2.2,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53052021,5305,2021,IL0600100,IL0600100,,N,N,,I,ALTON,ALTON PD,Alton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,25871,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,51,8,59,7,15,22,2.2,3.1,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53062021,5306,2021,IL0600200,IL0600200,,N,N,,I,BETHALTO,BETHALTO PD,Bethalto,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9170,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53092021,5309,2021,IL0600500,IL0600500,,N,N,,I,EDWARDSVILLE,EDWARDSVILLE PD,Edwardsville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,25269,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53102021,5310,2021,IL0600700,IL0600700,,N,N,,I,GRANITE CITY,GRANITE CITY PD,Granite City,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,27787,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53122021,5312,2021,IL0600900,IL0600900,,N,N,,I,HIGHLAND,HIGHLAND PD,Highland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10022,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,1,20,1,5,6,2.0,2.6,2006-12-01,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53152021,5315,2021,IL0601200,IL0601200,,N,N,,I,MARYVILLE,MARYVILLE PD,Maryville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7997,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53162021,5316,2021,IL0601300,IL0601300,,N,N,,I,ROXANA,ROXANA PD,Roxana,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1395,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,1,1,3.6,4.3,2006-12-01,2021-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53172021,5317,2021,IL0601400,IL0601400,,N,N,,I,TROY,TROY PD,Troy,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10447,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,0,18,1,6,7,1.8,2.4,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53242021,5324,2021,IL0602300,IL0602300,,N,N,,I,GLEN CARBON,GLEN CARBON PD,Glen Carbon,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12881,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,4,29,0,7,7,1.9,2.8,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MADISON,"St. Louis, MO-IL",Y,Y,Y
53332021,5333,2021,IL0610000,IL0610000,,N,N,,I,MARION,MARION CO SO SALEM,Marion,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,17313,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,N,,,,,,,,,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MARION,Not Specified,Y,Y,Y
53362021,5336,2021,IL0610400,IL0610400,,N,N,,I,SALEM,SALEM PD,Salem,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6904,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,5,21,2,3,5,2.6,3.8,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MARION,Not Specified,Y,Y,Y
53392021,5339,2021,IL0620000,IL0620000,,N,N,,I,MARSHALL,MARSHALL CO SO LACON,Marshall,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,5176,23367,ILUCR0001,Illinois State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,9,5,14,0,4,4,1.7,3.5,2006-12-01,2021-05-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MARSHALL,"Peoria, IL",Y,Y,Y
53402021,5340,2021,IL0620100,IL0620100,,N,N,,I,HENRY,HENRY PD,Henry,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2208,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MARSHALL,"Peoria, IL",Y,Y,Y
53412021,5341,2021,IL0620200,IL0620200,,N,N,,I,LACON,LACON PD,Lacon,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1692,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-04-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MARSHALL,"Peoria, IL",Y,Y,Y
53422021,5342,2021,IL0620300,IL0620300,,N,N,,I,TOLUCA,TOLUCA PD,Toluca,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1234,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-03-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MARSHALL,"Peoria, IL",Y,Y,Y
53432021,5343,2021,IL0630000,IL0630000,,N,N,,I,MASON,MASON CO SO HAVANA,Mason,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,5866,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2006-12-01,2020-12-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MASON,Not Specified,Y,Y,Y
53442021,5344,2021,IL0630100,IL0630100,,N,N,,I,HAVANA,HAVANA PD,Havana,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2912,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,6,7,3.1,5.2,2006-12-01,2021-09-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MASON,Not Specified,Y,Y,Y
53452021,5345,2021,IL0630200,IL0630200,,N,N,,I,MASON CITY,MASON CITY PD,Mason City,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2064,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MASON,Not Specified,Y,Y,Y
53462021,5346,2021,IL0630300,IL0630300,,N,N,,I,MANITO,MANITO PD,Manito,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1450,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.1,2.1,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MASON,Not Specified,Y,Y,Y
53492021,5349,2021,IL0640000,IL0640000,,N,N,,I,MASSAC,MASSAC CO SO METROPOLIS,Massac,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,6967,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2006-12-01,2021-06-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MASSAC,Not Specified,Y,Y,Y
53502021,5350,2021,IL0640300,IL0640300,,N,N,,I,METROPOLIS,METROPOLIS PD,Metropolis,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5821,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,2,16,0,3,3,2.4,3.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MASSAC,Not Specified,Y,Y,Y
53562021,5356,2021,IL0660100,IL0660100,,N,N,,I,ALEDO,ALEDO PD,Aledo,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3358,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-05-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MERCER,"Davenport-Moline-Rock Island, IA-IL",Y,Y,Y
53572021,5357,2021,IL0670000,IL0670000,,N,N,,I,MONROE,MONROE CO SO WATERLOO,Monroe,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,12698,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,N,,,,,,,,,2006-12-01,2021-04-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MONROE,"St. Louis, MO-IL",Y,Y,Y
53602021,5360,2021,IL0670300,IL0670300,,N,N,,I,VALMEYER,VALMEYER PD,Valmeyer,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1237,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MONROE,"St. Louis, MO-IL",Y,Y,Y
53742021,5374,2021,IL0690100,IL0690100,,N,N,,I,JACKSONVILLE,JACKSONVILLE PD,Jacksonville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18398,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,1,38,4,3,7,2.2,2.4,2006-12-01,2021-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,MORGAN,Not Specified,Y,Y,Y
53792021,5379,2021,IL0700100,IL0700100,,N,N,,I,BETHANY,BETHANY,Bethany,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1197,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MOULTRIE,Not Specified,Y,Y,Y
53802021,5380,2021,IL0700200,IL0700200,,N,N,,I,LOVINGTON,LOVINGTON,Lovington,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1000,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.0,2.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MOULTRIE,Not Specified,Y,Y,Y
53862021,5386,2021,IL0710400,IL0710400,,N,N,,I,POLO,POLO PD,Polo,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2140,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2020-11-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,OGLE,Not Specified,Y,Y,Y
54182021,5418,2021,IL0750300,IL0750300,,N,N,,I,PITTSFIELD,PITTSFIELD PD,Pittsfield,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4126,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,PIKE,Not Specified,Y,Y,Y
54232021,5423,2021,IL0770000,IL0770000,,N,N,,I,PULASKI,PULASKI CO SO MOUND CITY,Pulaski,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,4298,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,PULASKI,Not Specified,Y,Y,Y
54262021,5426,2021,IL0780000,IL0780000,,N,N,,I,PUTNAM,PUTNAM CO SO HENNEPIN,Putnam,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,3906,23367,ILUCR0001,Illinois State Police,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2006-12-01,2021-08-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,PUTNAM,Not Specified,Y,Y,Y
54332021,5433,2021,IL0790600,IL0790600,,N,N,,I,COULTERVILLE,COULTERVILLE PD,Coulterville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,874,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-02-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,RANDOLPH,Not Specified,Y,Y,Y
54352021,5435,2021,IL0790900,IL0790900,,N,N,,I,RUMA,RUMA RED BUD,Ruma ,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,298,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-03-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,RANDOLPH,Not Specified,Y,Y,Y
54382021,5438,2021,IL0810000,IL0810000,,N,N,,I,ROCK ISLAND,ROCK ISLAND CO SO ROCK ISLAND,Rock Island,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,25346,23367,ILUCR0001,Illinois State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,60,71,131,4,43,47,2.5,7.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,ROCK ISLAND,"Davenport-Moline-Rock Island, IA-IL",Y,Y,Y
54412021,5441,2021,IL0810300,IL0810300,,N,N,,I,COAL VALLEY,COAL VALLEY PD,Coal Valley,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3717,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"HENRY, ROCK ISLAND","Davenport-Moline-Rock Island, IA-IL",Y,Y,Y
54422021,5442,2021,IL0810400,IL0810400,,N,N,,I,EAST MOLINE,EAST MOLINE PD,East Moline,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,20392,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,ROCK ISLAND,"Davenport-Moline-Rock Island, IA-IL",Y,Y,Y
54432021,5443,2021,IL0810500,IL0810500,,N,N,,I,MILAN,MILAN PD,Milan,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4922,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,ROCK ISLAND,"Davenport-Moline-Rock Island, IA-IL",Y,Y,Y
