yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
21822021,2182,2021,CT0011300,CT0011300,,N,N,,I,PORTLAND,PORTLAND POLICE DEPARTMENT,Portland,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,9185,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,1,1,1.3,1.4,1998-01-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,MIDDLESEX,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21842021,2184,2021,CT0011600,CT0011600,,N,N,,I,PUTNAM,PUTNAM PD,Putnam,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,9354,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,3,17,1,2,3,1.6,2.1,1998-01-01,1998-04-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,WINDHAM,"Worcester, MA-CT",Y,Y,Y
21852021,2185,2021,CT0011700,CT0011700,,N,N,,I,REDDING,REDDING POLICE DEPARTMENT,Redding,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,9042,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,5,18,3,1,4,1.8,2.4,1998-01-01,2002-07-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21862021,2186,2021,CT0011800,CT0011800,,N,N,,I,RIDGEFIELD,RIDGEFIELD PD,Ridgefield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,24919,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,39,3,42,2,3,5,1.6,1.9,1998-01-01,2000-07-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21872021,2187,2021,CT0011900,CT0011900,,N,N,,I,ROCKY HILL,ROCKY HILL PD,Rocky Hill,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,20069,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,5,39,5,7,12,1.9,2.5,1998-01-01,2015-10-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21882021,2188,2021,CT0012400,CT0012400,,N,N,,I,SEYMOUR,SEYMOUR PD,Seymour,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,16306,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,0,31,6,2,8,2.3,2.4,1998-01-01,2009-01-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21892021,2189,2021,CT0012600,CT0012600,,N,N,,I,SHELTON,SHELTON PD,Shelton,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,41095,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,50,5,55,3,4,7,1.3,1.5,1998-01-01,2001-02-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21902021,2190,2021,CT0012800,CT0012800,,N,N,,I,SIMSBURY,SIMSBURY PD,Simsbury,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,25639,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,2,36,5,9,14,1.5,2.0,1998-01-01,2005-10-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21912021,2191,2021,CT0013100,CT0013100,,N,N,,I,SOUTHINGTON,SOUTHINGTON PD,Southington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,43897,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,10,70,7,11,18,1.5,2.0,1998-01-01,2001-12-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21922021,2192,2021,CT0013200,CT0013200,,N,N,,I,SOUTH WINDSOR,SOUTH WINDSOR PD,South Windsor,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,26142,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,35,8,43,9,6,15,1.7,2.2,1998-01-01,2017-09-01,2017-09-01,2020-03-01,2020-03-01,2020-03-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21952021,2195,2021,CT0013500,CT0013500,,N,N,,I,STAMFORD,STAMFORD PD,Stamford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,132292,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,235,9,244,25,13,38,2.0,2.1,1998-01-01,2005-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21962021,2196,2021,CT0013700,CT0013700,,N,N,,I,STONINGTON,STONINGTON PD,Stonington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,18571,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,6,41,4,7,11,2.1,2.8,1998-01-01,2002-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
21972021,2197,2021,CT0013800,CT0013800,,N,N,,I,STRATFORD,STRATFORD PD,Stratford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,51683,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,88,0,88,15,6,21,2.0,2.1,1998-01-01,2008-01-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21982021,2198,2021,CT0013900,CT0013900,,N,N,,I,SUFFIELD,SUFFIELD PD,Suffield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,15817,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,2,21,1,3,4,1.3,1.6,1998-01-01,2002-10-01,2020-11-01,2020-02-01,2020-11-01,2020-11-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21992021,2199,2021,CT0014000,CT0014000,,N,N,,I,THOMASTON,THOMASTON PD,Thomaston,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,7468,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,10,23,0,2,2,1.7,3.3,1998-01-01,2003-01-01,2020-08-01,2020-02-01,2020-08-01,2020-08-01,N,LITCHFIELD,Not Specified,Y,Y,Y
22002021,2200,2021,CT0014300,CT0014300,,N,N,,I,TORRINGTON,TORRINGTON PD,Torrington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,33631,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,64,5,69,9,5,14,2.2,2.5,1998-01-01,2007-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,LITCHFIELD,Not Specified,Y,Y,Y
22012021,2201,2021,CT0014400,CT0014400,,N,N,,I,TRUMBULL,TRUMBULL PD,Trumbull,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,35378,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,63,3,66,10,6,16,2.1,2.3,1998-01-01,1998-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
22022021,2202,2021,CT0014600,CT0014600,,N,N,,I,VERNON,VERNON PD,Vernon,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,29423,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,40,4,44,5,8,13,1.5,1.9,1998-01-01,2002-08-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,TOLLAND,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22032021,2203,2021,CT0014800,CT0014800,,N,N,,I,WALLINGFORD,WALLINGFORD PD,Wallingford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,43969,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,61,6,67,7,13,20,1.5,2.0,1998-01-01,1999-12-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
22042021,2204,2021,CT0015100,CT0015100,,N,N,,I,WATERBURY,WATERBURY PD,Waterbury,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,106480,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,255,17,272,21,26,47,2.6,3.0,1998-01-01,2016-03-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
22052021,2205,2021,CT0015200,CT0015200,,N,N,,I,WATERFORD,WATERFORD PD,Waterford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,18803,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,40,7,47,4,9,13,2.3,3.2,1998-01-01,2000-01-01,2021-09-01,2020-03-01,2021-09-01,2021-09-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
22062021,2206,2021,CT0015300,CT0015300,,N,N,,I,WATERTOWN,WATERTOWN PD,Watertown,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,21418,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,2,37,4,8,12,1.8,2.3,1998-01-01,2003-02-01,2005-02-01,2020-02-01,2020-03-01,2020-03-01,N,LITCHFIELD,Not Specified,Y,Y,Y
22072021,2207,2021,CT0015500,CT0015500,,N,N,,I,WEST HARTFORD,WEST HARTFORD PD,West Hartford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,62809,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,108,5,113,14,17,31,1.9,2.3,1998-01-01,2007-07-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22082021,2208,2021,CT0015600,CT0015600,,N,N,,I,WEST HAVEN,WEST HAVEN PD,West Haven,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,54248,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,99,0,99,19,8,27,2.2,2.3,1998-01-01,2015-01-01,2020-11-01,2020-07-01,2020-11-01,2020-11-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
22092021,2209,2021,CT0015700,CT0015700,,N,N,,I,WESTON,WESTON PD,Weston,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,10204,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,0,1,1,1.7,1.8,1998-01-01,2003-08-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
22102021,2210,2021,CT0015800,CT0015800,,N,N,,I,WESTPORT,WESTPORT PD,Westport,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,28652,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,54,4,58,7,6,13,2.1,2.5,1998-01-01,2000-02-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
22112021,2211,2021,CT0015900,CT0015900,,N,N,,I,WETHERSFIELD,WETHERSFIELD PD,Wethersfield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,25807,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,35,5,40,7,7,14,1.6,2.1,1998-01-01,2002-06-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22122021,2212,2021,CT0016100,CT0016100,,N,N,,I,WILTON,WILTON PD,Wilton,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,18236,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,3,39,5,1,6,2.2,2.5,1998-01-01,2000-07-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
22132021,2213,2021,CT0016200,CT0016200,,N,N,,I,WINCHESTER,WINSTED PD,Winchester,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,10481,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,3,1,4,1.9,2.0,1998-01-01,2001-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,LITCHFIELD,Not Specified,Y,Y,Y
22142021,2214,2021,CT0016300,CT0016300,,N,N,,I,WILLIMANTIC,WILLIMANTIC PD,Willimantic,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,17763,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,2,40,5,3,8,2.4,2.7,1998-01-01,2001-04-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,WINDHAM,"Worcester, MA-CT",Y,Y,Y
22152021,2215,2021,CT0016400,CT0016400,,N,N,,I,WINDSOR,WINDSOR PD,Windsor,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,28601,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,1,35,11,11,22,1.6,2.0,1998-01-01,2002-03-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22162021,2216,2021,CT0016500,CT0016500,,N,N,,I,WINDSOR LOCKS,WINDSOR LOCKS PD,Windsor Locks,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,12828,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,5,30,1,3,4,2.0,2.7,1998-01-01,2000-10-01,2021-01-01,2020-03-01,2021-01-01,2021-01-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22172021,2217,2021,CT0016600,CT0016600,,N,N,,I,WOLCOTT,WOLCOTT PD,Wolcott,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,16550,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,1,25,2,10,12,1.6,2.2,1998-01-01,1998-04-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
22182021,2218,2021,CT0016700,CT0016700,,N,N,,I,WOODBRIDGE,WOODBRIDGE PD,Woodbridge,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,8676,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,2,25,0,6,6,2.7,3.6,1998-01-01,1998-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
22202021,2220,2021,CT0017000,CT0017000,,N,N,,I,"UNIV OF CT: STORRS, AP&H",UNIVERSITY OF CONNECTICUT PD STORRS,University of Connecticut:,"Storrs, Avery Point, and Hartford",A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,71,20,91,13,11,24,0,0,1998-01-01,1998-02-01,2020-12-01,2020-02-01,2020-12-01,2020-12-01,N,TOLLAND,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22222021,2222,2021,CT0018500,CT0018500,,N,N,,I,METROPLTN TRNSPRTN AUTH,METRO TRANS AUTH PD,Metropolitan Transportation Authority,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,39,0,39,2,0,2,0,0,1998-01-01,2020-03-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
22232021,2223,2021,CT0019000,CT0019000,,N,N,,I,CENTRAL CONNECTICUT ST U,CENTRAL CONN STATE UNIVERSITY NEW BRITAIN,Central Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,3,17,1,5,6,0,0,1998-01-01,1998-05-01,2020-12-01,2020-03-01,2020-12-01,2020-12-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22242021,2224,2021,CT0019100,CT0019100,,N,N,,I,EASTERN CONNECTICUT ST U,EASTERN CONN STATE UNIVERSITY PD WILLIMANTIC,Eastern Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,5,13,5,4,9,0,0,1998-01-01,2005-10-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,WINDHAM,"Worcester, MA-CT",Y,Y,Y
22262021,2226,2021,CT0019300,CT0019300,,N,N,,I,WESTERN CONNECTICUT ST U,WESTERN CONNECTICUT STATE COLLEGE PD DANBURY,Western Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,11,4,15,1,2,3,0,0,1998-01-01,1999-10-01,2020-11-01,2020-02-01,2020-11-01,2020-11-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
22272021,2227,2021,CT0019400,CT0019400,,N,N,,I,SO CONN STATE UNIVERSITY,SOUTHERN CONNECTICUT STATE UNIV PD NEW HAVEN,Southern Connecticut State University,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,University or College,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,20,4,24,5,2,7,0,0,1998-01-01,1999-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
22292021,2229,2021,CT0020000,CT0020000,,N,N,,I,STATE CAPITOL POLICE,CAPITOL POLICE,State Capitol Police,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other State Agency,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,25,8,33,1,3,4,0,0,1998-01-01,1998-03-01,2021-01-01,2020-04-01,2021-01-01,2021-01-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
22372021,2237,2021,CT00A5900,CT00A5900,,N,N,,I,GROTON TOWN,GROTON TOWN PD,Groton Town,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,28753,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,49,8,57,9,7,16,2.0,2.5,1998-01-01,2005-03-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
22382021,2238,2021,CT00B5900,CT00B5900,,N,N,,I,GROTON LONG POINT,GROTON LONG POINT PD,Groton Long Point,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,504,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,9.9,9.9,1998-01-01,2020-08-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
22392021,2239,2021,CTCSP0000,CTCSP0000,,N,N,,I,CONNECTICUT STATE POLICE,CONNECTICUT STATE POLICE,Connecticut State Police,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,State Police,543228,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,13,8A,"Non-MSA counties 100,000 or over",8,Non-MSA Counties,N,13,,Y,782,64,846,103,105,208,1.6,1.9,1998-01-01,2003-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,UNMAPPED COUNTY,Not Specified,Y,Y,Y
22402021,2240,2021,CTDI00200,CTDI00200,,N,N,,I,MASHANTUCKET PEQUOT TRBL,MASHANTUCKET PEQUOT TRIBAL POLICE LEDYARD,Mashantucket Pequot Tribal,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Tribal,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,21,5,26,2,4,6,0,0,1998-01-01,2017-01-01,2021-05-01,2020-02-01,2021-05-01,2021-05-01,N,NOT SPECIFIED,"Norwich-New London, CT",Y,Y,Y
22412021,2241,2021,CTDI00300,CTDI00300,,N,N,,I,MOHEGAN TRIBAL,BUREAU OF INDIAN AFFAIRS,Mohegan Tribal,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Tribal,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,21,4,25,2,4,6,0,0,1998-01-01,2016-02-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,NOT SPECIFIED,"Norwich-New London, CT",Y,Y,Y
225702021,22570,2021,CT0018300,CT0018300,,N,N,,I,DEPT OF ENGERY & ENVIROMENTAL PROTECTION,"DEPT OF ENVIRONMENTAL PROTECTION, HARTFORD",Department of Energy and Environmental Protection,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other State Agency,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,40,5,45,9,3,12,0,0,1998-01-01,2019-01-01,2019-01-01,2020-03-01,2021-03-01,2021-03-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
260582021,26058,2021,CT0018000,CT0018000,,N,N,,I,DEPT OF MOTOR VEHICLES,,Department of Motor Vehicles,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,Other State Agency,0,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,44,3,47,7,3,10,0,0,1998-01-01,2016-08-01,,,,,N,NOT SPECIFIED,Not Specified,Y,Y,Y
262032021,26203,2021,CT0007200,CT0007200,,N,N,,I,LEDYARD,,Ledyard,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,14534,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,3,22,3,6,9,1.5,2.1,1998-01-01,2016-02-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
